incidencia_id,viaje_id,vehiculo_id,conductor_id,linea_id,fecha,anno,mes,hora_incidencia,tipo_incidencia,categoria,severidad,requiere_retirada,duracion_resolucion_min,vehiculo_sustituto,coste_estimado_eur
1233,6770,9,23,5,2024-08-12,2024,8,21:26,Fallo climatizacion,Vehiculo,Baja,False,7,False,80.71
1234,23258,33,19,4,2023-10-09,2023,10,10:04,Averia mecanica,Vehiculo,Alta,True,44,True,243.96
1235,9554,21,7,3,2022-10-30,2022,10,06:56,Fallo climatizacion,Vehiculo,Baja,False,19,False,66.75
1236,11911,26,12,9,2022-06-20,2022,6,21:02,Accidente grave,Seguridad,Critica,True,185,True,10174.35
1237,25134,19,19,5,2024-05-08,2024,5,10:14,Accidente grave,Seguridad,Critica,True,51,False,8271.3
1238,19367,6,20,3,2023-12-14,2023,12,14:48,Fallo climatizacion,Vehiculo,Baja,False,5,False,99.3
1239,16003,2,16,1,2023-08-29,2023,8,09:02,Accidente leve,Seguridad,Alta,True,8,True,2919.36
1240,1645,8,22,5,2022-04-11,2022,4,13:45,Huelga parcial,Operacional,Alta,True,28,True,0.0
1241,45781,2,2,6,2024-02-10,2024,2,21:43,Condiciones meteo,Externo,Media,False,5,False,0.0
1242,20135,18,4,2,2023-12-27,2023,12,14:50,Pasajero enfermo,Servicio,Media,False,7,False,71.76
1243,28822,11,11,5,2024-09-29,2024,9,17:35,Pinchazo,Vehiculo,Media,True,46,True,306.72
1244,27637,2,2,5,2022-12-25,2022,12,08:17,Condiciones meteo,Externo,Media,False,5,False,0.0
1245,40658,3,3,10,2022-08-28,2022,8,04:11,Pinchazo,Vehiculo,Media,True,14,True,304.43
1246,3280,5,5,8,2023-05-05,2023,5,22:12,Accidente leve,Seguridad,Alta,True,48,True,2178.1
1247,43954,23,23,9,2024-07-11,2024,7,16:46,Pasajero enfermo,Servicio,Media,False,14,False,79.04
1248,39538,17,3,2,2023-12-03,2023,12,08:29,Vandalismo,Seguridad,Media,False,17,False,522.38
1249,44981,42,14,5,2024-05-15,2024,5,19:23,Pasajero enfermo,Servicio,Media,False,5,False,41.7
1250,22666,29,15,1,2023-07-25,2023,7,10:40,Accidente leve,Seguridad,Alta,True,5,True,2351.73
1251,8249,18,18,5,2024-03-01,2024,3,09:43,Vandalismo,Seguridad,Media,False,25,False,594.18
1252,16167,40,12,5,2024-07-26,2024,7,22:34,Accidente grave,Seguridad,Critica,True,17,True,5731.78
1253,31709,42,14,2,2024-03-05,2024,3,06:44,Condiciones meteo,Externo,Media,False,10,False,0.0
1254,37418,39,11,10,2022-03-14,2022,3,04:11,Vandalismo,Seguridad,Media,False,42,False,325.22
1255,38543,30,16,9,2023-05-31,2023,5,20:52,Accidente grave,Seguridad,Critica,True,85,False,12003.04
1256,38706,25,11,10,2023-06-18,2023,6,22:30,Accidente leve,Seguridad,Alta,True,48,True,3540.17
1257,40565,36,22,10,2022-07-31,2022,7,00:50,Vandalismo,Seguridad,Media,False,8,False,464.76
1258,26085,4,18,8,2024-10-05,2024,10,07:54,Averia mecanica,Vehiculo,Alta,True,17,True,2388.08
1259,17005,38,10,10,2023-08-10,2023,8,04:50,Accidente leve,Seguridad,Alta,True,30,True,1251.03
1260,42437,18,18,10,2023-10-30,2023,10,04:00,Vandalismo,Seguridad,Media,False,5,False,241.79
1261,6706,29,15,7,2022-10-18,2022,10,18:35,Accidente leve,Seguridad,Alta,True,40,True,3209.74
1262,10173,10,10,9,2024-01-13,2024,1,22:51,Vandalismo,Seguridad,Media,False,33,False,452.21
1263,22086,37,23,5,2024-05-01,2024,5,08:31,Condiciones meteo,Externo,Media,False,27,False,0.0
1264,48744,25,25,2,2022-05-29,2022,5,06:30,Huelga parcial,Operacional,Alta,True,33,False,0.0
1265,5153,30,2,4,2023-06-21,2023,6,08:34,Retencion trafico,Externo,Baja,False,17,False,15.01
1266,13060,41,13,6,2024-01-06,2024,1,21:10,Averia mecanica,Vehiculo,Alta,True,15,True,2916.9
1267,17722,41,27,3,2022-05-22,2022,5,14:20,Accidente leve,Seguridad,Alta,True,74,True,794.12
1268,42214,5,19,8,2023-10-05,2023,10,08:10,Huelga parcial,Operacional,Alta,True,10,False,0.0
1269,24802,23,23,9,2024-08-06,2024,8,10:05,Huelga parcial,Operacional,Alta,True,66,False,0.0
1270,20156,39,25,7,2023-08-28,2023,8,19:00,Accidente leve,Seguridad,Alta,True,28,True,1333.66
1271,5147,24,24,3,2024-05-26,2024,5,06:30,Vandalismo,Seguridad,Media,False,13,False,443.39
1272,32730,13,27,7,2024-05-01,2024,5,08:13,Pasajero enfermo,Servicio,Media,False,27,False,78.18
1273,49253,30,2,7,2024-06-30,2024,6,21:31,Obras calzada,Externo,Media,False,27,False,0.0
1274,49477,2,2,10,2024-07-15,2024,7,23:10,Fallo electrico,Vehiculo,Alta,True,24,True,1432.49
1275,39443,6,20,1,2023-03-29,2023,3,07:08,Accidente leve,Seguridad,Alta,True,100,True,1051.04
1276,43121,30,2,6,2023-09-26,2023,9,16:20,Vandalismo,Seguridad,Media,False,14,False,542.38
1277,18577,14,14,10,2023-07-03,2023,7,04:10,Obras calzada,Externo,Media,False,34,False,0.0
1278,41585,6,6,1,2023-01-15,2023,1,19:23,Fallo electrico,Vehiculo,Alta,True,7,True,412.3
1279,35109,40,26,3,2024-06-10,2024,6,10:42,Pinchazo,Vehiculo,Media,True,5,True,304.87
1280,36718,11,11,2,2023-01-03,2023,1,17:22,Retencion trafico,Externo,Baja,False,6,False,13.34
1281,20617,38,10,8,2023-08-03,2023,8,16:41,Retencion trafico,Externo,Baja,False,18,False,15.07
1282,17769,4,18,9,2022-08-03,2022,8,13:52,Accidente grave,Seguridad,Critica,True,5,False,2578.71
1283,16398,19,19,9,2022-02-10,2022,2,16:10,Retencion trafico,Externo,Baja,False,9,False,8.75
1284,1233,16,2,8,2022-09-02,2022,9,11:08,Pasajero enfermo,Servicio,Media,False,5,False,79.83
1285,40280,3,17,10,2023-11-04,2023,11,23:42,Vandalismo,Seguridad,Media,False,9,False,220.69
1286,11070,25,11,2,2022-01-22,2022,1,19:43,Pinchazo,Vehiculo,Media,True,7,True,254.2
1287,32394,13,27,5,2022-02-25,2022,2,19:22,Averia mecanica,Vehiculo,Alta,True,6,True,2695.75
1288,9431,24,24,1,2023-08-23,2023,8,13:50,Averia mecanica,Vehiculo,Alta,True,43,True,2289.2
1289,17864,15,1,7,2022-07-27,2022,7,11:41,Retencion trafico,Externo,Baja,False,5,False,18.91
1290,34418,21,7,7,2023-11-14,2023,11,11:34,Vandalismo,Seguridad,Media,False,5,False,462.13
1291,44845,32,18,7,2022-09-07,2022,9,13:31,Vandalismo,Seguridad,Media,False,33,False,757.17
1292,27617,24,10,2,2023-10-14,2023,10,17:04,Condiciones meteo,Externo,Media,False,37,False,0.0
1293,13035,16,16,3,2024-09-02,2024,9,20:33,Vandalismo,Seguridad,Media,False,11,False,667.75
1294,1604,9,9,5,2023-07-01,2023,7,12:32,Pinchazo,Vehiculo,Media,True,5,False,91.05
1295,25037,6,6,5,2023-09-05,2023,9,20:14,Fallo electrico,Vehiculo,Alta,True,31,True,577.8
1296,43369,26,26,7,2022-12-08,2022,12,10:11,Obras calzada,Externo,Media,False,9,False,0.0
1297,8538,13,27,10,2022-09-02,2022,9,23:00,Pasajero enfermo,Servicio,Media,False,26,False,17.37
1298,28602,1,15,6,2023-03-21,2023,3,06:31,Pinchazo,Vehiculo,Media,True,5,False,87.31
1299,30645,28,14,1,2022-12-09,2022,12,16:02,Accidente grave,Seguridad,Critica,True,5,True,5351.31
1300,37322,27,27,3,2022-10-15,2022,10,12:24,Accidente leve,Seguridad,Alta,True,13,True,3086.33
1301,17285,24,10,4,2023-09-30,2023,9,07:33,Fallo electrico,Vehiculo,Alta,True,8,True,1319.16
1302,8376,19,5,3,2023-06-12,2023,6,11:24,Accidente leve,Seguridad,Alta,True,83,False,582.97
1303,32583,34,20,4,2024-10-25,2024,10,10:01,Fallo electrico,Vehiculo,Alta,True,15,True,1673.26
1304,49233,10,10,3,2023-04-03,2023,4,12:11,Pasajero enfermo,Servicio,Media,False,20,False,34.03
1305,15351,22,8,10,2022-09-03,2022,9,22:51,Averia mecanica,Vehiculo,Alta,True,5,False,1126.66
1306,42886,5,19,9,2022-08-29,2022,8,12:30,Huelga parcial,Operacional,Alta,True,78,True,0.0
1307,33627,28,28,9,2024-07-26,2024,7,08:23,Accidente leve,Seguridad,Alta,True,27,True,784.31
1308,1537,26,26,10,2024-06-08,2024,6,22:31,Pinchazo,Vehiculo,Media,True,34,True,122.27
1309,42912,31,17,2,2024-06-09,2024,6,07:57,Vandalismo,Seguridad,Media,False,5,False,368.86
1310,21191,24,24,10,2022-12-28,2022,12,03:00,Averia mecanica,Vehiculo,Alta,True,35,False,806.94
1311,1182,7,7,2,2023-12-28,2023,12,11:22,Obras calzada,Externo,Media,False,18,False,0.0
1312,6584,33,5,1,2022-04-14,2022,4,15:22,Vandalismo,Seguridad,Media,False,12,False,740.5
1313,11500,35,21,10,2023-02-03,2023,2,22:00,Fallo climatizacion,Vehiculo,Baja,False,5,False,74.55
1314,30781,38,10,8,2022-09-17,2022,9,21:21,Fallo climatizacion,Vehiculo,Baja,False,27,False,255.38
1315,10127,6,20,9,2022-11-01,2022,11,21:53,Fallo climatizacion,Vehiculo,Baja,False,5,False,198.87
1316,13023,4,4,10,2023-08-17,2023,8,22:20,Obras calzada,Externo,Media,False,5,False,0.0
1317,34213,26,26,1,2023-08-02,2023,8,07:14,Averia mecanica,Vehiculo,Alta,True,5,True,2683.24
1318,48908,21,21,5,2022-02-01,2022,2,11:35,Pinchazo,Vehiculo,Media,True,6,True,399.77
1319,21229,20,6,7,2022-03-30,2022,3,19:32,Pasajero enfermo,Servicio,Media,False,65,False,25.84
1320,4456,5,5,1,2022-12-19,2022,12,15:24,Accidente leve,Seguridad,Alta,True,6,True,1628.04
1321,8441,42,14,9,2022-03-08,2022,3,12:25,Accidente grave,Seguridad,Critica,True,184,False,11686.17
1322,5713,2,2,4,2022-04-18,2022,4,15:26,Huelga parcial,Operacional,Alta,True,5,True,0.0
1323,27663,28,28,7,2024-10-23,2024,10,09:52,Averia mecanica,Vehiculo,Alta,True,93,False,1602.93
1324,19825,2,2,2,2022-02-18,2022,2,06:35,Huelga parcial,Operacional,Alta,True,55,False,0.0
1325,31176,13,13,1,2022-03-24,2022,3,21:11,Pasajero enfermo,Servicio,Media,False,11,False,63.98
1326,11710,35,7,3,2023-01-24,2023,1,10:26,Pasajero enfermo,Servicio,Media,False,34,False,89.05
1327,15720,13,13,2,2023-06-08,2023,6,06:41,Obras calzada,Externo,Media,False,6,False,0.0
1328,20476,23,9,7,2022-12-25,2022,12,20:02,Fallo climatizacion,Vehiculo,Baja,False,10,False,198.69
1329,18425,30,2,3,2023-08-24,2023,8,16:04,Fallo electrico,Vehiculo,Alta,True,16,True,924.77
1330,9550,17,3,3,2023-04-25,2023,4,14:26,Accidente grave,Seguridad,Critica,True,214,False,4304.34
1331,43966,35,7,5,2024-09-03,2024,9,10:21,Accidente leve,Seguridad,Alta,True,38,True,2029.78
1332,31207,2,16,2,2022-01-09,2022,1,07:00,Vandalismo,Seguridad,Media,False,27,False,669.12
1333,12968,33,5,6,2023-01-15,2023,1,19:29,Huelga parcial,Operacional,Alta,True,16,False,0.0
1334,41471,18,4,8,2024-05-03,2024,5,17:02,Condiciones meteo,Externo,Media,False,5,False,0.0
1335,46711,8,8,4,2022-10-12,2022,10,11:36,Pinchazo,Vehiculo,Media,True,39,True,95.64
1336,9294,13,27,2,2023-02-07,2023,2,21:43,Accidente grave,Seguridad,Critica,True,20,True,12957.0
1337,38336,33,5,5,2024-03-09,2024,3,21:17,Accidente grave,Seguridad,Critica,True,36,True,14190.31
1338,18615,10,24,5,2023-02-26,2023,2,14:24,Accidente grave,Seguridad,Critica,True,29,True,13094.15
1339,38275,14,28,9,2023-08-22,2023,8,15:30,Condiciones meteo,Externo,Media,False,5,False,0.0
1340,4520,27,13,5,2024-04-30,2024,4,06:52,Fallo electrico,Vehiculo,Alta,True,8,True,359.04
1341,22110,19,19,10,2023-04-29,2023,4,23:30,Pinchazo,Vehiculo,Media,True,36,True,230.16
1342,42243,34,20,10,2024-11-17,2024,11,22:01,Averia mecanica,Vehiculo,Alta,True,126,True,375.65
1343,18223,38,24,6,2023-08-03,2023,8,22:05,Fallo climatizacion,Vehiculo,Baja,False,40,False,255.38
1344,45396,37,9,10,2023-08-16,2023,8,01:19,Pinchazo,Vehiculo,Media,True,13,False,96.91
1345,4885,14,14,6,2023-03-13,2023,3,11:43,Vandalismo,Seguridad,Media,False,18,False,220.28
1346,4507,14,28,8,2023-08-27,2023,8,21:12,Huelga parcial,Operacional,Alta,True,6,False,0.0
1347,42664,35,21,10,2022-10-14,2022,10,23:03,Pasajero enfermo,Servicio,Media,False,7,False,6.65
1348,25812,25,25,6,2023-08-20,2023,8,21:40,Vandalismo,Seguridad,Media,False,5,False,163.29
1349,11125,38,10,8,2024-07-05,2024,7,06:50,Pasajero enfermo,Servicio,Media,False,13,False,36.46
1350,665,36,22,4,2022-11-07,2022,11,18:40,Fallo climatizacion,Vehiculo,Baja,False,10,False,52.41
1351,19131,22,8,4,2023-09-18,2023,9,06:01,Accidente leve,Seguridad,Alta,True,43,True,2993.76
1352,40411,8,8,2,2023-06-14,2023,6,07:50,Condiciones meteo,Externo,Media,False,6,False,0.0
1353,18300,31,17,2,2024-10-23,2024,10,19:05,Fallo climatizacion,Vehiculo,Baja,False,8,False,263.37
1354,6685,8,22,5,2024-12-18,2024,12,21:00,Accidente grave,Seguridad,Critica,True,50,False,8100.11
1355,502,41,27,6,2022-04-22,2022,4,16:01,Accidente grave,Seguridad,Critica,True,7,True,12624.84
1356,28099,2,16,6,2023-12-04,2023,12,14:08,Condiciones meteo,Externo,Media,False,17,False,0.0
1357,44872,17,17,5,2024-08-24,2024,8,08:23,Fallo electrico,Vehiculo,Alta,True,106,True,424.79
1358,32651,18,4,8,2022-07-07,2022,7,06:30,Accidente grave,Seguridad,Critica,True,40,False,11729.87
1359,41289,4,18,2,2024-07-29,2024,7,11:00,Pasajero enfermo,Servicio,Media,False,5,False,17.78
1360,33571,14,28,2,2022-03-26,2022,3,10:35,Retencion trafico,Externo,Baja,False,5,False,27.71
1361,31893,16,2,5,2022-05-03,2022,5,20:00,Accidente leve,Seguridad,Alta,True,48,True,2918.66
1362,49651,8,8,4,2022-02-11,2022,2,20:52,Accidente leve,Seguridad,Alta,True,93,True,774.71
1363,48952,23,9,4,2022-04-18,2022,4,07:42,Fallo climatizacion,Vehiculo,Baja,False,12,False,189.22
1364,18088,29,1,10,2024-11-21,2024,11,02:39,Retencion trafico,Externo,Baja,False,5,False,31.87
1365,11179,8,8,1,2024-04-24,2024,4,21:02,Accidente leve,Seguridad,Alta,True,137,True,2187.5
1366,19603,32,4,10,2023-11-04,2023,11,02:12,Pinchazo,Vehiculo,Media,True,9,False,297.45
1367,13252,23,9,10,2024-01-20,2024,1,22:11,Huelga parcial,Operacional,Alta,True,77,True,0.0
1368,16417,38,10,9,2022-05-20,2022,5,16:21,Obras calzada,Externo,Media,False,5,False,0.0
1369,23207,24,24,5,2023-01-11,2023,1,15:22,Accidente grave,Seguridad,Critica,True,60,True,3098.45
1370,39881,24,10,5,2022-01-02,2022,1,15:25,Fallo electrico,Vehiculo,Alta,True,40,False,311.83
1371,39376,23,9,2,2024-10-23,2024,10,07:44,Pinchazo,Vehiculo,Media,True,8,True,351.31
1372,11437,14,14,9,2024-11-10,2024,11,20:55,Condiciones meteo,Externo,Media,False,13,False,0.0
1373,45270,37,23,9,2023-05-09,2023,5,09:15,Pasajero enfermo,Servicio,Media,False,17,False,56.21
1374,29464,23,9,5,2023-09-12,2023,9,19:31,Accidente leve,Seguridad,Alta,True,145,True,3505.54
1375,6737,18,18,6,2023-07-03,2023,7,21:23,Huelga parcial,Operacional,Alta,True,57,False,0.0
1376,20687,24,24,1,2023-01-11,2023,1,17:30,Accidente leve,Seguridad,Alta,True,27,True,3817.23
1377,17050,41,27,4,2024-06-21,2024,6,18:17,Retencion trafico,Externo,Baja,False,6,False,34.63
1378,45512,27,13,8,2023-05-05,2023,5,14:31,Vandalismo,Seguridad,Media,False,5,False,373.94
1379,4845,16,2,10,2023-09-15,2023,9,00:20,Huelga parcial,Operacional,Alta,True,77,False,0.0
1380,3273,40,26,8,2024-05-16,2024,5,12:11,Pasajero enfermo,Servicio,Media,False,35,False,34.57
1381,32714,39,11,3,2023-04-24,2023,4,13:40,Accidente leve,Seguridad,Alta,True,86,True,1268.58
1382,33178,41,27,7,2023-05-08,2023,5,07:01,Huelga parcial,Operacional,Alta,True,7,False,0.0
1383,49771,2,16,10,2023-05-12,2023,5,22:12,Pinchazo,Vehiculo,Media,True,14,True,378.69
1384,31808,15,1,3,2022-07-07,2022,7,21:31,Fallo climatizacion,Vehiculo,Baja,False,22,False,284.78
1385,33270,7,7,3,2023-05-28,2023,5,14:53,Averia mecanica,Vehiculo,Alta,True,47,False,1666.33
1386,16096,11,25,1,2023-05-29,2023,5,19:53,Pasajero enfermo,Servicio,Media,False,5,False,60.34
1387,8905,2,2,4,2022-04-24,2022,4,13:02,Obras calzada,Externo,Media,False,33,False,0.0
1388,8407,8,8,9,2023-10-18,2023,10,15:59,Retencion trafico,Externo,Baja,False,5,False,26.32
1389,5013,16,2,5,2022-06-27,2022,6,11:51,Huelga parcial,Operacional,Alta,True,75,True,0.0
1390,4244,3,17,7,2022-12-06,2022,12,14:31,Vandalismo,Seguridad,Media,False,10,False,254.49
1391,15419,6,20,7,2024-05-11,2024,5,14:30,Huelga parcial,Operacional,Alta,True,35,True,0.0
1392,41124,7,21,10,2022-08-03,2022,8,00:38,Pinchazo,Vehiculo,Media,True,5,True,344.7
1393,29756,21,21,6,2022-02-26,2022,2,08:35,Fallo climatizacion,Vehiculo,Baja,False,66,False,99.58
1394,32164,35,21,6,2023-02-28,2023,2,14:40,Condiciones meteo,Externo,Media,False,19,False,0.0
1395,31980,19,5,5,2022-01-04,2022,1,21:03,Accidente leve,Seguridad,Alta,True,88,False,1285.64
1396,36444,31,17,2,2023-01-13,2023,1,16:21,Obras calzada,Externo,Media,False,7,False,0.0
1397,16482,19,19,6,2023-08-02,2023,8,16:12,Obras calzada,Externo,Media,False,5,False,0.0
1398,1115,24,24,4,2022-12-25,2022,12,07:00,Fallo climatizacion,Vehiculo,Baja,False,5,False,197.38
1399,14876,9,9,3,2024-10-20,2024,10,20:00,Averia mecanica,Vehiculo,Alta,True,112,True,2569.58
1400,6267,10,24,10,2022-08-09,2022,8,23:23,Accidente leve,Seguridad,Alta,True,45,True,3788.93
1401,39209,24,10,1,2024-11-10,2024,11,18:44,Accidente leve,Seguridad,Alta,True,11,True,1464.53
1402,32427,4,4,4,2023-04-19,2023,4,19:40,Averia mecanica,Vehiculo,Alta,True,44,True,929.49
1403,11918,33,19,6,2022-04-22,2022,4,15:52,Huelga parcial,Operacional,Alta,True,60,False,0.0
1404,23181,40,26,8,2024-09-20,2024,9,11:41,Condiciones meteo,Externo,Media,False,28,False,0.0
1405,41354,27,27,1,2023-07-06,2023,7,19:43,Accidente leve,Seguridad,Alta,True,5,True,2519.0
1406,35149,38,10,7,2022-01-11,2022,1,07:22,Fallo climatizacion,Vehiculo,Baja,False,28,False,172.48
1407,30573,40,26,1,2024-03-24,2024,3,08:46,Retencion trafico,Externo,Baja,False,18,False,30.46
1408,47807,12,12,3,2023-08-10,2023,8,06:24,Fallo electrico,Vehiculo,Alta,True,54,True,1017.7
1409,45286,11,11,5,2024-11-28,2024,11,06:53,Pasajero enfermo,Servicio,Media,False,15,False,75.88
1410,42791,36,8,7,2022-08-18,2022,8,08:13,Huelga parcial,Operacional,Alta,True,114,True,0.0
1411,20997,40,26,7,2023-02-09,2023,2,21:11,Fallo climatizacion,Vehiculo,Baja,False,13,False,134.24
1412,34299,28,28,3,2024-09-21,2024,9,16:00,Obras calzada,Externo,Media,False,6,False,0.0
1413,22049,42,14,6,2022-07-21,2022,7,09:21,Fallo electrico,Vehiculo,Alta,True,86,True,1892.37
1414,2529,10,10,10,2022-01-26,2022,1,23:50,Condiciones meteo,Externo,Media,False,34,False,0.0
1415,30519,28,28,7,2023-02-23,2023,2,06:24,Condiciones meteo,Externo,Media,False,35,False,0.0
1416,29541,16,2,6,2023-04-21,2023,4,20:29,Accidente grave,Seguridad,Critica,True,25,True,3700.62
1417,27441,16,2,10,2023-12-17,2023,12,00:00,Condiciones meteo,Externo,Media,False,7,False,0.0
1418,43855,8,8,4,2023-11-25,2023,11,15:00,Averia mecanica,Vehiculo,Alta,True,19,True,1801.84
1419,26939,18,4,9,2022-03-01,2022,3,12:42,Pinchazo,Vehiculo,Media,True,30,True,129.22
1420,2985,4,18,9,2024-08-05,2024,8,18:02,Pinchazo,Vehiculo,Media,True,5,False,387.8
1421,14774,33,19,1,2024-07-09,2024,7,11:32,Pinchazo,Vehiculo,Media,True,42,False,167.46
1422,27928,41,13,8,2022-04-21,2022,4,16:33,Averia mecanica,Vehiculo,Alta,True,54,True,1181.96
1423,22426,41,27,7,2024-06-20,2024,6,11:30,Pasajero enfermo,Servicio,Media,False,38,False,79.16
1424,26390,15,15,10,2022-03-15,2022,3,00:50,Obras calzada,Externo,Media,False,15,False,0.0
1425,42169,2,2,5,2024-03-07,2024,3,13:52,Vandalismo,Seguridad,Media,False,38,False,291.76
1426,45903,40,12,10,2024-11-17,2024,11,00:39,Vandalismo,Seguridad,Media,False,18,False,604.39
1427,19186,35,7,9,2024-08-13,2024,8,17:36,Retencion trafico,Externo,Baja,False,17,False,22.74
1428,18987,4,4,6,2024-11-21,2024,11,21:57,Vandalismo,Seguridad,Media,False,20,False,484.14
1429,29621,12,26,7,2022-08-18,2022,8,22:32,Averia mecanica,Vehiculo,Alta,True,15,True,1957.41
1430,20561,24,10,3,2024-01-08,2024,1,09:40,Obras calzada,Externo,Media,False,7,False,0.0
1431,35150,39,11,5,2023-04-26,2023,4,18:51,Huelga parcial,Operacional,Alta,True,90,True,0.0
1432,24235,2,16,2,2024-08-31,2024,8,10:31,Vandalismo,Seguridad,Media,False,19,False,480.07
1433,15434,21,7,5,2023-08-18,2023,8,09:11,Pinchazo,Vehiculo,Media,True,6,True,100.6
1434,2864,9,9,9,2023-07-25,2023,7,18:10,Obras calzada,Externo,Media,False,18,False,0.0
1435,23220,37,9,9,2022-10-21,2022,10,14:41,Vandalismo,Seguridad,Media,False,46,False,509.11
1436,16663,32,4,9,2024-02-03,2024,2,10:02,Vandalismo,Seguridad,Media,False,17,False,128.89
1437,15768,19,5,2,2024-12-25,2024,12,10:59,Pasajero enfermo,Servicio,Media,False,26,False,74.48
1438,14479,32,4,2,2023-12-04,2023,12,10:10,Accidente grave,Seguridad,Critica,True,9,True,14456.64
1439,9956,3,17,3,2022-07-07,2022,7,12:30,Pasajero enfermo,Servicio,Media,False,5,False,93.6
1440,31403,30,16,8,2024-04-03,2024,4,07:20,Obras calzada,Externo,Media,False,5,False,0.0
1441,21050,9,23,4,2023-08-18,2023,8,09:01,Pasajero enfermo,Servicio,Media,False,19,False,81.7
1442,34970,27,27,8,2024-06-17,2024,6,11:54,Vandalismo,Seguridad,Media,False,15,False,362.08
1443,24269,36,22,3,2024-12-12,2024,12,09:31,Accidente grave,Seguridad,Critica,True,5,True,10198.41
1444,23205,22,22,8,2022-08-14,2022,8,16:01,Pinchazo,Vehiculo,Media,True,5,True,183.94
1445,3378,19,19,1,2022-05-15,2022,5,06:24,Vandalismo,Seguridad,Media,False,29,False,454.08
1446,1600,5,5,9,2023-01-08,2023,1,18:01,Obras calzada,Externo,Media,False,15,False,0.0
1447,477,16,2,6,2023-02-10,2023,2,18:03,Fallo climatizacion,Vehiculo,Baja,False,5,False,291.09
1448,10799,6,20,10,2024-12-11,2024,12,05:29,Accidente grave,Seguridad,Critica,True,14,True,4152.72
1449,8640,31,17,7,2024-01-31,2024,1,12:31,Condiciones meteo,Externo,Media,False,5,False,0.0
1450,22143,10,24,6,2023-01-23,2023,1,14:11,Obras calzada,Externo,Media,False,32,False,0.0
1451,22183,8,8,10,2024-01-21,2024,1,00:29,Condiciones meteo,Externo,Media,False,5,False,0.0
1452,9933,22,22,8,2024-09-17,2024,9,17:23,Vandalismo,Seguridad,Media,False,5,False,434.63
1453,21047,6,20,5,2024-01-14,2024,1,21:42,Pinchazo,Vehiculo,Media,True,37,True,162.45
1454,45443,42,28,9,2023-12-15,2023,12,07:11,Pinchazo,Vehiculo,Media,True,9,False,298.65
1455,36232,29,1,4,2023-12-05,2023,12,21:27,Averia mecanica,Vehiculo,Alta,True,5,False,2281.31
1456,43953,22,22,10,2024-06-05,2024,6,23:31,Pinchazo,Vehiculo,Media,True,8,True,96.53
1457,38327,24,24,6,2023-05-18,2023,5,06:00,Condiciones meteo,Externo,Media,False,11,False,0.0
1458,38593,38,10,8,2024-11-26,2024,11,17:32,Pasajero enfermo,Servicio,Media,False,17,False,54.92
1459,17782,17,3,5,2024-02-07,2024,2,21:50,Condiciones meteo,Externo,Media,False,5,False,0.0
1460,29876,15,1,4,2023-04-12,2023,4,20:01,Accidente grave,Seguridad,Critica,True,54,False,13223.37
1461,31071,34,20,6,2024-08-27,2024,8,17:01,Fallo electrico,Vehiculo,Alta,True,5,True,1441.65
1462,22257,40,26,5,2022-09-30,2022,9,17:36,Averia mecanica,Vehiculo,Alta,True,9,False,2342.49
1463,9460,11,25,9,2023-08-28,2023,8,09:52,Condiciones meteo,Externo,Media,False,5,False,0.0
1464,10666,41,27,9,2022-11-06,2022,11,12:00,Accidente leve,Seguridad,Alta,True,30,False,1071.71
1465,8332,17,17,1,2022-11-23,2022,11,21:20,Accidente grave,Seguridad,Critica,True,24,True,12463.78
1466,25866,37,23,1,2024-11-26,2024,11,19:48,Fallo electrico,Vehiculo,Alta,True,71,True,1616.75
