viaje_id,linea_id,vehiculo_id,conductor_id,parada_origen_id,parada_destino_id,fecha,anno,mes,dia_semana,es_festivo,franja_horaria,hora_salida_prog,hora_salida_real,hora_llegada_real,retraso_salida_min,duracion_real_min,pasajeros_subidos,ocupacion_pct,km_programados,km_recorridos,viaje_completado,consumo,tarifa_predominante_id
1099,7,8,8,18,114,2023-09-07,2023,9,Thursday,False,Manana punta,06:10,06:23,07:07,13,44,99.0,0.762,8.9,8.9,True,10.4,3
1100,1,9,9,37,58,2022-12-02,2022,12,Friday,False,Tarde,14:20,14:20,15:57,0,97,56.0,0.448,18.4,18.4,True,19.86,2
1101,6,10,10,26,62,2022-04-21,2022,4,Thursday,False,Noche,22:20,22:28,00:27,8,119,10.0,0.078,23.5,23.5,True,5.04,3
1102,3,11,11,28,52,2023-02-15,2023,2,Wednesday,False,Tarde punta,20:20,20:21,21:00,1,39,74.0,0.578,9.7,9.7,True,2.58,4
1103,3,12,12,14,101,2024-02-06,2024,2,Tuesday,False,Manana punta,06:10,06:14,06:54,4,40,105.0,0.82,9.7,9.7,True,3.84,4
1104,8,13,13,26,82,2023-05-13,2023,5,Saturday,True,Tarde punta,18:00,18:04,18:57,4,53,114.0,0.633,12.6,12.6,True,5.43,7
1105,7,14,14,39,63,2024-03-17,2024,3,Sunday,True,Tarde,14:20,14:28,15:07,8,39,4.0,0.032,8.9,8.9,True,9.69,5
1106,6,15,15,15,58,2024-01-12,2024,1,Friday,False,Valle manana,11:00,11:02,12:52,2,110,34.0,0.266,23.5,23.5,True,10.06,3
1107,1,16,16,19,80,2023-03-09,2023,3,Thursday,False,Valle manana,10:00,10:00,11:16,0,76,14.0,0.109,18.4,18.4,True,6.62,3
1108,8,17,17,7,100,2022-03-13,2022,3,Sunday,True,Valle manana,10:30,10:40,11:28,10,48,24.0,0.188,12.6,12.6,True,4.69,5
1109,6,18,18,25,99,2022-07-27,2022,7,Wednesday,False,Tarde,16:30,16:47,18:47,17,120,16.0,0.123,23.5,11.55,False,4.39,1
1110,7,19,19,29,105,2024-05-15,2024,5,Wednesday,False,Tarde punta,19:20,19:26,20:04,6,38,94.0,0.723,8.9,8.9,True,2.81,3
1111,8,20,20,25,51,2023-11-18,2023,11,Saturday,True,Tarde punta,20:20,20:28,21:14,8,46,71.0,0.568,12.6,12.6,True,4.53,2
1112,6,21,21,19,46,2023-06-13,2023,6,Tuesday,False,Valle manana,09:40,09:42,11:38,2,116,22.0,0.119,23.5,23.5,True,7.21,2
1113,8,22,22,2,110,2024-07-31,2024,7,Wednesday,False,Valle manana,11:40,11:50,12:51,10,61,43.0,0.331,12.6,12.6,True,14.09,2
1114,5,23,23,3,109,2024-01-01,2024,1,Monday,False,Valle manana,12:30,12:32,13:02,2,30,57.0,0.438,7.3,7.3,True,8.34,4
1115,4,24,24,23,99,2022-12-25,2022,12,Sunday,True,Manana punta,07:00,07:00,07:52,0,52,103.0,0.824,14.1,14.1,True,19.13,4
1116,4,25,25,7,89,2024-12-08,2024,12,Sunday,True,Tarde,15:00,15:01,15:52,1,51,57.0,0.445,14.1,14.1,True,2.74,3
1117,2,26,26,17,51,2023-11-23,2023,11,Thursday,False,Noche,21:50,21:50,22:35,0,45,54.0,0.422,11.2,11.2,True,2.22,6
1118,7,27,27,16,47,2022-08-27,2022,8,Saturday,True,Tarde punta,19:40,19:41,20:16,1,35,87.0,0.68,8.9,8.9,True,3.31,3
1119,8,28,28,33,46,2023-03-17,2023,3,Friday,False,Tarde punta,18:30,18:41,19:32,11,51,141.0,0.783,12.6,12.6,True,4.11,3
1120,3,29,1,30,117,2023-08-07,2023,8,Monday,False,Valle manana,10:30,10:35,11:12,5,37,59.0,0.472,9.7,9.7,True,10.77,5
1121,6,30,2,39,99,2022-07-18,2022,7,Monday,False,Valle manana,09:00,09:03,10:58,3,115,40.0,0.312,23.5,23.5,True,9.06,3
1122,10,31,3,29,60,2023-11-05,2023,11,Sunday,True,Noche,23:40,23:44,00:36,4,52,16.0,0.125,15.0,15.0,True,5.23,3
1123,8,32,4,37,51,2023-03-08,2023,3,Wednesday,False,Tarde,14:10,14:16,15:17,6,61,19.0,0.148,12.6,12.6,True,3.84,3
1124,9,33,5,21,98,2023-12-09,2023,12,Saturday,True,Manana punta,07:50,07:54,09:42,4,108,66.0,0.508,19.8,19.8,True,6.75,4
1125,1,34,6,2,77,2022-11-16,2022,11,Wednesday,False,Tarde,16:10,16:10,17:37,0,87,23.0,0.177,18.4,18.4,True,6.59,3
1126,8,35,7,7,91,2023-04-26,2023,4,Wednesday,False,Valle manana,11:40,11:40,12:27,0,47,16.0,0.128,12.6,12.6,True,5.28,2
1127,2,36,8,36,93,2023-08-16,2023,8,Wednesday,False,Manana punta,08:10,08:10,09:06,0,56,121.0,0.654,11.2,11.2,True,4.89,3
1128,4,37,9,21,105,2024-05-06,2024,5,Monday,False,Tarde punta,20:20,20:29,21:27,9,58,117.0,0.9,14.1,14.1,True,19.09,3
1129,7,38,10,12,92,2023-04-07,2023,4,Friday,False,Tarde punta,20:30,20:36,21:20,6,44,50.0,0.385,8.9,8.9,True,9.46,2
1130,9,39,11,27,93,2023-11-16,2023,11,Thursday,False,Tarde punta,18:50,18:53,20:09,3,76,81.0,0.648,19.8,19.8,True,24.97,2
1131,1,40,12,27,43,2023-04-05,2023,4,Wednesday,False,Manana punta,07:40,07:54,09:16,14,82,85.0,0.664,18.4,18.4,True,4.36,2
1132,4,41,13,39,90,2022-12-07,2022,12,Wednesday,False,Tarde,15:30,15:31,16:39,1,68,42.0,0.328,14.1,14.1,True,2.57,3
1133,4,42,14,13,82,2022-11-27,2022,11,Sunday,True,Valle manana,13:50,13:51,15:05,1,74,40.0,0.312,14.1,14.1,True,6.08,2
1134,2,1,15,16,63,2022-03-05,2022,3,Saturday,True,Valle manana,09:30,09:31,10:20,1,49,74.0,0.578,11.2,11.2,True,4.06,9
1135,9,2,16,5,41,2022-08-16,2022,8,Tuesday,False,Tarde punta,19:20,19:22,21:05,2,103,86.0,0.672,19.8,19.8,True,6.62,4
1136,7,3,17,35,56,2024-11-30,2024,11,Saturday,True,Noche,22:30,22:31,23:03,1,32,93.0,0.715,8.9,8.9,True,2.99,4
1137,10,4,18,3,87,2024-12-29,2024,12,Sunday,True,Madrugada,03:30,03:30,04:47,0,77,47.0,0.362,15.0,15.0,True,6.2,3
1138,9,5,19,38,55,2024-06-20,2024,6,Thursday,False,Valle manana,12:00,12:04,13:17,4,73,45.0,0.36,19.8,19.8,True,8.04,4
1139,6,6,20,7,83,2024-04-25,2024,4,Thursday,False,Tarde,16:10,16:12,18:17,2,125,29.0,0.157,23.5,23.5,True,7.74,3
1140,2,7,21,22,98,2024-07-27,2024,7,Saturday,True,Tarde punta,20:30,20:35,21:31,5,56,81.0,0.623,11.2,11.2,True,14.29,4
1141,10,8,22,19,80,2023-07-18,2023,7,Tuesday,False,Noche,22:10,22:12,23:20,2,68,11.0,0.085,15.0,15.0,True,18.38,9
1142,3,9,23,39,78,2023-09-17,2023,9,Sunday,True,Valle manana,13:30,13:32,14:19,2,47,6.0,0.048,9.7,9.7,True,10.2,6
1143,5,10,24,24,106,2023-04-12,2023,4,Wednesday,False,Manana punta,06:10,06:10,06:44,0,34,111.0,0.867,7.3,7.3,True,1.32,4
1144,9,11,25,33,81,2024-04-11,2024,4,Thursday,False,Valle manana,13:10,13:16,15:03,6,107,42.0,0.328,19.8,19.8,True,4.73,3
1145,7,12,26,5,84,2024-09-20,2024,9,Friday,False,Tarde,16:40,16:43,17:22,3,39,19.0,0.148,8.9,8.9,True,3.14,2
1146,4,13,27,23,104,2023-04-05,2023,4,Wednesday,False,Manana punta,08:40,08:43,09:54,3,71,151.0,0.839,14.1,14.1,True,5.51,3
1147,1,14,28,22,105,2024-12-09,2024,12,Monday,False,Tarde punta,20:50,20:55,22:06,5,71,80.0,0.64,18.4,18.4,True,19.13,1
1148,9,15,1,37,107,2024-12-31,2024,12,Tuesday,False,Tarde punta,20:40,20:49,22:32,9,103,115.0,0.898,19.8,19.8,True,6.1,2
1149,5,16,2,12,46,2023-01-10,2023,1,Tuesday,False,Tarde punta,17:50,17:52,18:30,2,38,70.0,0.547,7.3,7.3,True,2.92,9
1150,5,17,3,9,107,2023-07-23,2023,7,Sunday,True,Manana punta,07:10,07:23,07:59,13,36,58.0,0.453,7.3,7.3,True,3.12,2
1151,4,18,4,4,81,2023-04-12,2023,4,Wednesday,False,Valle manana,09:40,09:43,10:45,3,62,49.0,0.377,14.1,14.1,True,5.97,5
1152,2,19,5,14,117,2023-02-07,2023,2,Tuesday,False,Valle manana,13:30,13:30,14:11,0,41,18.0,0.138,11.2,11.2,True,4.21,3
1153,10,20,6,40,99,2022-01-20,2022,1,Thursday,False,Noche,22:50,22:54,00:13,4,79,62.0,0.496,15.0,15.0,True,4.91,9
1154,5,21,7,19,79,2024-04-13,2024,4,Saturday,True,Tarde,15:30,15:34,16:08,4,34,11.0,0.059,7.3,7.3,True,2.68,2
1155,9,22,8,12,103,2023-05-25,2023,5,Thursday,False,Valle manana,11:50,11:52,13:23,2,91,12.0,0.092,19.8,19.8,True,27.54,1
1156,9,23,9,29,84,2024-08-21,2024,8,Wednesday,False,Valle manana,13:10,13:15,14:26,5,71,27.0,0.208,19.8,19.8,True,27.13,3
1157,9,24,10,34,101,2023-01-10,2023,1,Tuesday,False,Manana punta,08:00,08:00,09:39,0,99,112.0,0.896,19.8,19.8,True,22.33,2
1158,5,25,11,11,61,2023-03-07,2023,3,Tuesday,False,Tarde,15:10,15:11,15:41,1,30,42.0,0.328,7.3,7.3,True,1.6,3
1159,3,26,12,18,70,2023-10-29,2023,10,Sunday,True,Noche,21:30,21:34,22:20,4,46,91.0,0.711,9.7,9.7,True,2.5,9
1160,8,27,13,29,80,2023-09-14,2023,9,Thursday,False,Valle manana,11:20,11:20,12:12,0,52,10.0,0.078,12.6,12.6,True,5.09,3
1161,7,28,14,9,99,2024-05-04,2024,5,Saturday,True,Manana punta,06:30,06:31,07:03,1,32,139.0,0.772,8.9,8.9,True,3.47,5
1162,1,29,15,28,89,2023-02-19,2023,2,Sunday,True,Valle manana,09:50,09:58,11:11,8,73,50.0,0.4,18.4,18.4,True,,2
1163,9,30,16,16,61,2023-02-13,2023,2,Monday,False,Tarde punta,19:40,19:47,21:16,7,89,87.0,0.68,19.8,19.8,True,6.24,2
1164,8,31,17,32,72,2024-08-20,2024,8,Tuesday,False,Noche,21:00,21:00,22:03,0,63,26.0,0.203,12.6,12.6,True,5.47,2
1165,10,32,18,19,55,2024-02-08,2024,2,Thursday,False,Noche,22:50,22:50,23:52,0,62,31.0,0.242,15.0,15.0,True,5.42,3
1166,2,33,19,20,114,2023-10-27,2023,10,Friday,False,Noche,22:50,22:57,23:45,7,48,20.0,0.154,11.2,11.2,True,3.6,2
1167,2,34,20,19,43,2024-06-16,2024,6,Sunday,True,Valle manana,09:40,09:43,10:34,3,51,45.0,0.346,11.2,11.2,True,4.23,2
1168,2,35,21,12,82,2023-10-05,2023,10,Thursday,False,Noche,21:20,21:21,22:20,1,59,62.0,0.496,11.2,11.2,True,4.75,3
1169,8,36,22,2,58,2024-01-12,2024,1,Friday,False,Valle manana,11:50,11:53,13:01,3,68,53.0,0.286,12.6,12.6,True,4.84,2
1170,7,37,23,33,88,2024-05-25,2024,5,Saturday,True,Valle manana,12:30,12:31,13:16,1,45,12.0,0.092,8.9,8.9,True,,1
1171,7,38,24,5,113,2022-03-07,2022,3,Monday,False,Noche,21:20,21:29,22:14,9,45,25.0,0.192,8.9,8.9,True,11.16,1
1172,9,39,25,13,50,2022-08-19,2022,8,Friday,False,Tarde,14:40,14:40,16:22,0,102,50.0,0.4,19.8,19.8,True,24.63,5
1173,7,40,26,37,84,2023-07-22,2023,7,Saturday,True,Valle manana,13:50,13:54,14:27,4,33,9.0,0.07,8.9,8.9,True,1.76,3
1174,7,41,27,15,82,2022-02-13,2022,2,Sunday,True,Valle manana,12:20,12:20,12:51,0,31,15.0,0.117,8.9,8.9,True,1.62,3
1175,5,42,28,37,86,2023-04-02,2023,4,Sunday,True,Tarde,15:20,15:25,15:58,5,33,16.0,0.125,7.3,7.3,True,2.39,7
1176,10,1,1,3,57,2022-11-09,2022,11,Wednesday,False,Noche,22:10,22:20,23:21,10,61,53.0,0.414,15.0,15.0,True,5.62,3
1177,2,2,2,18,70,2023-11-02,2023,11,Thursday,False,Tarde punta,20:10,20:17,21:10,7,53,103.0,0.805,11.2,11.2,True,3.62,9
1178,4,3,3,14,89,2023-12-29,2023,12,Friday,False,Manana punta,06:30,06:47,07:39,17,52,122.0,0.938,14.1,14.1,True,4.28,1
1179,8,4,4,33,115,2024-03-28,2024,3,Thursday,False,Valle manana,09:30,09:30,10:28,0,58,2.0,0.015,12.6,12.6,True,5.49,4
1180,2,5,5,21,94,2022-11-30,2022,11,Wednesday,False,Tarde punta,18:00,18:16,19:16,16,60,113.0,0.904,11.2,11.2,True,3.92,2
1181,2,6,6,25,94,2024-11-04,2024,11,Monday,False,Valle manana,11:20,11:20,12:10,0,50,57.0,0.308,11.2,11.2,True,3.39,3
1182,2,7,7,6,90,2023-12-28,2023,12,Thursday,False,Valle manana,11:20,11:22,12:19,2,57,48.0,0.369,11.2,11.2,True,12.55,6
1183,1,8,8,34,60,2023-07-17,2023,7,Monday,False,Tarde punta,18:20,18:21,19:27,1,66,92.0,0.708,18.4,18.4,True,18.47,2
1184,8,9,9,11,94,2022-03-21,2022,3,Monday,False,Manana punta,06:10,06:12,07:17,2,65,94.0,0.752,12.6,12.6,True,14.69,2
1185,9,10,10,11,44,2022-11-07,2022,11,Monday,False,Tarde punta,18:50,18:54,20:10,4,76,81.0,0.633,19.8,19.8,True,3.78,3
1186,5,11,11,2,101,2024-04-06,2024,4,Saturday,True,Tarde,16:20,16:24,16:58,4,34,3.0,0.023,7.3,7.3,True,1.33,1
1187,3,12,12,7,42,2024-04-14,2024,4,Sunday,True,Manana punta,06:30,06:31,07:19,1,48,100.0,0.781,9.7,9.7,True,3.14,2
1188,4,13,13,35,97,2022-07-08,2022,7,Friday,False,Valle manana,12:00,12:00,12:52,0,52,70.0,0.389,14.1,14.1,True,6.17,2
1189,10,14,14,7,102,2022-01-02,2022,1,Sunday,True,Noche,23:20,23:31,00:27,11,56,66.0,0.528,15.0,15.0,True,18.68,3
1190,10,15,15,26,77,2023-02-06,2023,2,Monday,False,Noche,22:10,22:11,23:10,1,59,30.0,0.234,15.0,15.0,True,4.7,7
1191,2,16,16,30,116,2023-05-27,2023,5,Saturday,True,Valle manana,09:10,09:10,10:05,0,55,42.0,0.328,11.2,11.2,True,4.47,3
1192,10,17,17,3,90,2023-07-01,2023,7,Saturday,True,Madrugada,01:20,01:21,02:26,1,65,83.0,0.648,15.0,15.0,True,5.72,3
1193,4,18,18,21,42,2023-01-09,2023,1,Monday,False,Manana punta,06:50,06:52,07:42,2,50,110.0,0.846,14.1,14.1,True,4.55,3
1194,8,19,19,17,110,2023-12-06,2023,12,Wednesday,False,Manana punta,08:40,08:44,09:38,4,54,116.0,0.892,12.6,12.6,True,4.58,3
1195,5,20,20,32,111,2024-11-19,2024,11,Tuesday,False,Noche,21:20,21:25,22:05,5,40,,0.248,7.3,7.3,True,2.54,3
1196,2,21,21,35,57,2023-12-03,2023,12,Sunday,True,Tarde punta,18:20,18:30,19:10,10,40,144.0,0.778,11.2,11.2,True,4.37,1
1197,8,22,22,6,105,2022-08-16,2022,8,Tuesday,False,Manana punta,07:50,07:59,08:50,9,51,86.0,0.662,12.6,12.6,True,14.8,2
1198,9,23,23,10,113,2023-02-04,2023,2,Saturday,True,Manana punta,07:50,07:53,09:11,3,78,106.0,0.815,19.8,14.65,False,18.17,6
1199,9,24,24,11,53,2022-04-07,2022,4,Thursday,False,Tarde punta,19:20,19:25,20:55,5,90,99.0,0.792,19.8,19.8,True,21.12,4
1200,10,25,25,13,76,2023-04-09,2023,4,Sunday,True,Madrugada,05:10,05:12,06:20,2,68,11.0,0.086,15.0,15.0,True,3.34,1
1201,7,26,26,9,79,2023-08-31,2023,8,Thursday,False,Valle manana,11:40,11:41,12:29,1,48,6.0,0.047,8.9,8.9,True,2.02,1
1202,5,27,27,27,58,2023-10-01,2023,10,Sunday,True,Valle manana,09:50,09:54,10:28,4,34,24.0,0.188,7.3,7.3,True,2.25,2
1203,3,28,28,23,50,2023-05-12,2023,5,Friday,False,Valle manana,11:10,11:15,12:01,5,46,20.0,0.111,9.7,9.7,True,3.17,2
1204,5,29,1,10,76,2022-10-15,2022,10,Saturday,True,Tarde punta,20:00,20:01,20:37,1,36,70.0,0.56,7.3,7.3,True,7.9,5
1205,1,30,2,29,79,2022-08-29,2022,8,Monday,False,Tarde,14:40,14:42,15:50,2,68,33.0,0.258,18.4,18.4,True,6.73,5
1206,9,31,3,25,73,2024-07-19,2024,7,Friday,False,Manana punta,08:50,08:50,10:12,0,82,92.0,0.719,19.8,19.8,True,8.68,2
1207,8,32,4,15,107,2024-05-22,2024,5,Wednesday,False,Tarde,15:50,15:51,16:52,1,61,55.0,0.43,12.6,12.6,True,5.12,2
1208,10,33,5,18,76,2024-01-13,2024,1,Saturday,True,Noche,23:50,23:50,01:11,0,81,13.0,0.1,15.0,15.0,True,5.84,7
1209,9,34,6,32,72,2023-11-05,2023,11,Sunday,True,Valle manana,12:20,12:20,14:08,0,108,30.0,0.231,19.8,19.8,True,6.22,3
1210,4,35,7,39,113,2024-06-07,2024,6,Friday,False,Tarde punta,17:00,17:22,18:39,22,77,107.0,0.856,14.1,14.1,True,5.19,3
1211,9,36,8,37,53,2024-02-23,2024,2,Friday,False,Manana punta,06:00,06:29,08:01,29,92,156.0,0.843,19.8,19.8,True,8.58,2
1212,4,37,9,23,97,2024-01-09,2024,1,Tuesday,False,Tarde,15:50,15:52,17:06,2,74,11.0,0.085,14.1,14.1,True,18.3,6
1213,10,38,10,12,44,2024-12-06,2024,12,Friday,False,Noche,23:50,23:51,01:05,1,74,20.0,0.154,15.0,15.0,True,16.3,3
1214,6,39,11,23,86,2022-07-22,2022,7,Friday,False,Valle manana,10:30,10:33,12:32,3,119,47.0,0.376,23.5,23.5,True,25.88,9
1215,4,40,12,11,67,2023-07-21,2023,7,Friday,False,Valle manana,12:00,12:00,12:58,0,58,33.0,0.258,14.1,14.1,True,3.43,3
1216,9,41,13,6,83,2023-10-22,2023,10,Sunday,True,Tarde punta,18:20,18:38,20:18,18,100,112.0,0.875,19.8,19.8,True,4.55,3
1217,9,42,14,21,120,2023-04-12,2023,4,Wednesday,False,Valle manana,10:20,10:20,11:33,0,73,17.0,0.133,19.8,19.8,True,7.71,3
1218,3,1,15,24,61,2024-02-23,2024,2,Friday,False,Valle manana,09:50,09:50,10:33,0,43,38.0,0.297,9.7,9.7,True,3.5,9
1219,6,2,16,19,112,2022-02-02,2022,2,Wednesday,False,Manana punta,07:40,07:41,09:17,1,96,49.0,0.383,23.5,23.5,True,9.16,3
1220,7,3,17,17,59,2022-06-05,2022,6,Sunday,True,Valle manana,09:00,09:02,09:45,2,43,7.0,0.054,8.9,8.9,True,3.5,4
1221,9,4,18,19,119,2023-12-26,2023,12,Tuesday,False,Valle manana,12:30,12:34,13:47,4,73,60.0,0.462,19.8,19.8,True,8.2,3
1222,2,5,19,18,44,2023-10-26,2023,10,Thursday,False,Noche,22:30,22:33,23:30,3,57,45.0,0.36,11.2,11.2,True,3.6,3
1223,4,6,20,16,43,2023-05-18,2023,5,Thursday,False,Tarde punta,20:30,20:30,21:37,0,67,151.0,0.816,14.1,14.1,True,4.25,6
1224,8,7,21,26,114,2024-06-17,2024,6,Monday,False,Valle manana,12:40,12:41,13:50,1,69,38.0,0.292,12.6,12.6,True,15.21,7
1225,7,8,22,16,81,2023-06-20,2023,6,Tuesday,False,Tarde punta,17:20,17:21,18:06,1,45,118.0,0.908,8.9,8.9,True,12.1,3
1226,2,9,23,33,101,2022-10-03,2022,10,Monday,False,Valle manana,11:50,11:50,12:34,0,44,48.0,0.384,11.2,11.2,True,15.59,3
1227,2,10,24,15,100,2023-04-12,2023,4,Wednesday,False,Tarde punta,18:50,19:07,20:01,17,54,102.0,0.797,11.2,11.2,True,2.94,2
1228,1,11,25,2,112,2024-07-31,2024,7,Wednesday,False,Tarde,16:30,16:34,18:00,4,86,8.0,0.062,18.4,18.4,True,5.14,3
1229,1,12,26,18,113,2023-12-13,2023,12,Wednesday,False,Valle manana,13:50,13:50,14:59,0,69,70.0,0.547,18.4,18.4,True,5.69,2
1230,1,13,27,35,79,2024-10-02,2024,10,Wednesday,False,Valle manana,12:10,12:10,13:50,0,100,66.0,0.367,18.4,18.4,True,6.68,2
1231,10,14,28,4,86,2024-11-06,2024,11,Wednesday,False,Madrugada,01:40,01:40,03:01,0,81,75.0,0.6,15.0,15.0,True,20.83,3
1232,2,15,1,12,64,2022-05-11,2022,5,Wednesday,False,Tarde,14:50,14:54,15:36,4,42,29.0,0.227,11.2,11.2,True,4.9,1
1233,8,16,2,25,93,2022-09-02,2022,9,Friday,False,Valle manana,11:00,11:08,12:15,8,67,47.0,0.367,12.6,12.6,True,5.45,3
1234,8,17,3,17,104,2022-10-11,2022,10,Tuesday,False,Tarde punta,20:10,20:18,21:04,8,46,68.0,0.531,12.6,12.6,True,5.03,1
1235,5,18,4,7,108,2024-04-02,2024,4,Tuesday,False,Valle manana,09:20,09:24,10:03,4,39,23.0,0.177,7.3,7.3,True,2.54,2
1236,10,19,5,34,42,2022-05-05,2022,5,Thursday,False,Madrugada,00:50,00:48,01:51,-2,63,33.0,0.254,15.0,15.0,True,6.52,1
1237,7,20,6,13,120,2023-09-20,2023,9,Wednesday,False,Manana punta,06:40,06:48,07:29,8,41,120.0,0.96,8.9,8.9,True,3.86,3
1238,9,21,7,37,63,2023-03-24,2023,3,Friday,False,Noche,22:00,22:01,23:44,1,103,25.0,0.135,19.8,19.8,True,7.6,7
1239,3,22,8,8,80,2024-11-05,2024,11,Tuesday,False,Manana punta,08:30,08:34,09:08,4,34,102.0,0.785,9.7,9.7,True,13.42,9
1240,2,23,9,40,84,2023-12-16,2023,12,Saturday,True,Tarde punta,17:40,17:41,18:31,1,50,90.0,0.692,11.2,11.2,True,13.9,9
1241,9,24,10,32,65,2024-03-07,2024,3,Thursday,False,Tarde punta,19:00,19:17,20:52,17,95,98.0,0.784,19.8,19.8,True,20.92,5
1242,1,25,11,38,53,2024-01-04,2024,1,Thursday,False,Manana punta,06:30,06:35,08:09,5,94,90.0,0.703,18.4,18.4,True,4.61,6
1243,2,26,12,35,66,2023-10-19,2023,10,Thursday,False,Noche,21:40,21:42,22:34,2,52,35.0,0.273,11.2,11.2,True,2.46,2
1244,3,27,13,6,103,2024-07-06,2024,7,Saturday,True,Tarde punta,18:20,18:25,19:17,5,52,108.0,0.844,9.7,9.7,True,3.5,1
1245,2,28,14,19,48,2023-10-21,2023,10,Saturday,True,Tarde,15:40,15:44,16:31,4,47,17.0,0.094,11.2,11.2,True,4.59,3
1246,1,29,15,21,47,2023-01-21,2023,1,Saturday,True,Noche,21:20,21:20,22:57,0,97,10.0,0.08,18.4,18.4,True,19.68,3
1247,1,30,16,28,106,2023-09-13,2023,9,Wednesday,False,Valle manana,11:20,11:27,13:06,7,99,51.0,0.398,18.4,18.4,True,7.65,3
1248,3,31,17,12,69,2024-11-07,2024,11,Thursday,False,Valle manana,11:50,11:56,12:30,6,34,27.0,0.211,9.7,9.7,True,3.53,4
1249,2,32,18,8,78,2023-02-21,2023,2,Tuesday,False,Valle manana,13:40,13:41,14:34,1,53,80.0,0.625,11.2,9.56,False,3.14,1
1250,4,33,19,3,60,2023-11-09,2023,11,Thursday,False,Noche,22:30,22:32,23:44,2,72,56.0,0.431,14.1,14.1,True,5.88,2
1251,4,34,20,20,67,2023-06-13,2023,6,Tuesday,False,Tarde punta,20:30,20:46,21:54,16,68,126.0,0.969,14.1,14.1,True,6.01,9
1252,5,35,21,13,103,2024-04-18,2024,4,Thursday,False,Tarde punta,17:30,17:37,18:14,7,37,87.0,0.696,7.3,7.3,True,3.05,2
1253,1,36,22,8,55,2024-03-20,2024,3,Wednesday,False,Manana punta,06:30,06:47,07:56,17,69,137.0,0.741,18.4,18.4,True,5.7,2
1254,8,37,23,26,77,2022-05-17,2022,5,Tuesday,False,Manana punta,08:20,08:20,09:08,0,48,109.0,0.838,12.6,12.6,True,16.2,3
1255,5,38,24,32,66,2023-06-20,2023,6,Tuesday,False,Manana punta,07:00,07:01,07:32,1,31,114.0,0.877,7.3,7.3,True,7.55,2
1256,1,39,25,5,71,2024-08-18,2024,8,Sunday,True,Valle manana,13:00,13:01,14:13,1,72,29.0,0.232,18.4,18.4,True,24.01,3
1257,6,40,26,13,67,2024-06-16,2024,6,Sunday,True,Tarde punta,18:30,18:32,20:22,2,110,102.0,0.797,23.5,23.5,True,6.42,4
1258,1,41,27,30,66,2022-01-30,2022,1,Sunday,True,Noche,21:20,21:20,22:56,0,96,55.0,0.43,18.4,18.4,True,3.63,7
1259,1,42,28,22,97,2024-03-12,2024,3,Tuesday,False,Valle manana,11:20,11:22,12:45,2,83,36.0,0.281,18.4,18.4,True,7.14,1
1260,8,1,1,21,48,2022-05-23,2022,5,Monday,False,Tarde punta,20:40,20:40,21:37,0,57,111.0,0.867,12.6,12.6,True,4.03,2
1261,2,2,2,24,45,2024-04-19,2024,4,Friday,False,Tarde,14:00,14:00,14:53,0,53,3.0,0.023,11.2,11.2,True,4.82,2
1262,2,3,3,8,69,2023-04-24,2023,4,Monday,False,Manana punta,06:00,06:03,06:54,3,51,107.0,0.823,11.2,11.2,True,4.57,5
1263,1,4,4,40,90,2022-06-01,2022,6,Wednesday,False,Manana punta,06:30,06:42,08:20,12,98,114.0,0.877,18.4,18.4,True,6.25,3
1264,4,5,5,10,99,2024-10-01,2024,10,Tuesday,False,Tarde,16:20,16:22,17:38,2,76,29.0,0.232,14.1,14.1,True,5.18,3
1265,6,6,6,17,61,2023-04-04,2023,4,Tuesday,False,Manana punta,08:50,08:50,10:46,0,116,67.0,0.362,23.5,23.5,True,8.33,3
1266,1,7,7,26,57,2024-06-03,2024,6,Monday,False,Tarde punta,19:10,19:15,20:20,5,65,113.0,0.869,18.4,18.4,True,24.67,6
1267,6,8,8,30,87,2023-03-03,2023,3,Friday,False,Noche,21:30,21:30,23:33,0,123,15.0,0.115,23.5,23.5,True,32.45,2
1268,7,9,9,40,87,2022-09-30,2022,9,Friday,False,Tarde punta,18:10,18:23,18:58,13,35,79.0,0.632,8.9,8.9,True,12.27,7
1269,9,10,10,29,79,2024-04-16,2024,4,Tuesday,False,Valle manana,11:20,11:20,12:37,0,77,71.0,0.555,19.8,19.8,True,3.78,7
1270,10,11,11,34,96,2024-04-24,2024,4,Wednesday,False,Noche,22:20,22:21,23:30,1,69,16.0,0.125,15.0,15.0,True,3.28,2
1271,8,12,12,37,60,2022-02-18,2022,2,Friday,False,Tarde punta,17:30,17:34,18:32,4,58,112.0,0.875,12.6,12.6,True,5.52,3
1272,10,13,13,32,81,2023-02-10,2023,2,Friday,False,Noche,23:30,23:30,00:29,0,59,126.0,0.7,15.0,15.0,True,6.1,3
1273,10,14,14,4,83,2024-12-22,2024,12,Sunday,True,Madrugada,00:50,00:50,01:45,0,55,14.0,0.112,15.0,15.0,True,,6
1274,6,15,15,40,81,2024-01-01,2024,1,Monday,False,Valle manana,09:10,09:11,11:18,1,127,1.0,0.008,23.5,23.5,True,7.27,3
1275,8,16,16,10,61,2024-08-30,2024,8,Friday,False,Valle manana,11:10,11:16,12:07,6,51,38.0,0.297,12.6,12.6,True,4.77,3
